material_id,formula,bulk_modulus_vrh,crystal_system,elements,num_elements
mp-4189,Dy6FeSb2,39.048,hex_,"['Dy', 'Fe', 'Sb']",3
mp-4174,HoNiSb,92.38,cubic,"['Ho', 'Ni', 'Sb']",3
mp-4171,DySi2Ni,111.364,ortho,"['Dy', 'Ni', 'Si']",3
mp-4247,NaZnSb,31.291,tet,"['Na', 'Sb', 'Zn']",3
mp-4214,Lu2Fe14B,128.894,tet,"['B', 'Fe', 'Lu']",3
mp-4228,Nd(CoSi)2,120.144,tet,"['Co', 'Nd', 'Si']",3
mp-4196,NdFeSi2,113.322,ortho,"['Fe', 'Nd', 'Si']",3
mp-4229,Nd(AgGe)2,81.818,tet,"['Ag', 'Ge', 'Nd']",3
mp-4276,NaSi2Pd3,105.869,ortho,"['Na', 'Pd', 'Si']",3
mp-4283,LaSi2Pt,117.105,ortho,"['La', 'Pt', 'Si']",3
mp-4288,TbNiGe2,95.826,ortho,"['Ge', 'Ni', 'Tb']",3
mp-4291,Ho(NiGe)2,115.228,tet,"['Ge', 'Ho', 'Ni']",3
mp-4322,Pr(CoB)2,144.516,tet,"['B', 'Co', 'Pr']",3
mp-4275,Sm(SiPd)2,127.742,tet,"['Pd', 'Si', 'Sm']",3
mp-4250,Tb(SiPd)2,130.983,tet,"['Pd', 'Si', 'Tb']",3
mp-4251,Pr(Sb3Os)4,100.522,cubic,"['Os', 'Pr', 'Sb']",3
mp-4305,Er(CuSi)2,122.639,tet,"['Cu', 'Er', 'Si']",3
mp-4302,Nd(NiGe)2,111.919,tet,"['Ge', 'Nd', 'Ni']",3
mp-4323,Nd(SiPd)2,123.29,tet,"['Nd', 'Pd', 'Si']",3
mp-4259,Ca(CoGe)2,73.576,tet,"['Ca', 'Co', 'Ge']",3
mp-4364,NbGaCo2,193.763,cubic,"['Co', 'Ga', 'Nb']",3
mp-4441,Ca(CuGe)2,79.246,tet,"['Ca', 'Cu', 'Ge']",3
mp-4367,Cu2NiSn,124.8,cubic,"['Cu', 'Ni', 'Sn']",3
mp-4415,Ho(CoGe)2,135.84,tet,"['Co', 'Ge', 'Ho']",3
mp-4466,Tb(SiNi)2,120.154,tet,"['Ni', 'Si', 'Tb']",3
mp-4433,Ce(SiIr)2,166.749,tet,"['Ce', 'Ir', 'Si']",3
mp-4410,Yb(Al2Mo)2,121.247,tet,"['Al', 'Mo', 'Yb']",3
mp-4458,Th(MnSi)2,149.607,tet,"['Mn', 'Si', 'Th']",3
mp-4454,CeCo3B2,321.221,hex_,"['B', 'Ce', 'Co']",3
mp-4439,Pr(SiNi)2,126.482,tet,"['Ni', 'Pr', 'Si']",3
mp-4382,YB2Ru3,221.788,hex_,"['B', 'Ru', 'Y']",3
mp-4395,TbScGe,71.319,tet,"['Ge', 'Sc', 'Tb']",3
mp-4492,MnCo2Si,218.693,cubic,"['Co', 'Mn', 'Si']",3
mp-4478,CaSiPt,82.686,cubic,"['Ca', 'Pt', 'Si']",3
mp-4508,ErInPd,89.71,hex_,"['Er', 'In', 'Pd']",3
mp-4510,DyNiSb,90.475,cubic,"['Dy', 'Ni', 'Sb']",3
mp-4520,Y(CuGe)2,103.38,tet,"['Cu', 'Ge', 'Y']",3
mp-4536,ScNi2Sn,126.056,cubic,"['Ni', 'Sc', 'Sn']",3
mp-4552,ErInCu2,88.491,cubic,"['Cu', 'Er', 'In']",3
mp-4561,UAl3Pd2,116.197,hex_,"['Al', 'Pd', 'U']",3
mp-4583,NbCo2Sn,189.708,cubic,"['Co', 'Nb', 'Sn']",3
mp-4595,VFe2Si,243.627,cubic,"['Fe', 'Si', 'V']",3
mp-4612,TiCo2Ge,188.455,cubic,"['Co', 'Ge', 'Ti']",3
mp-4611,Th(SiPt)2,161.712,tet,"['Pt', 'Si', 'Th']",3
mp-4664,MnGeRh2,189.249,cubic,"['Ge', 'Mn', 'Rh']",3
mp-4633,Yb(SiPd)2,108.371,tet,"['Pd', 'Si', 'Yb']",3
mp-4656,Y(Al2Fe)4,123.771,tet,"['Al', 'Fe', 'Y']",3
mp-4634,LaNi4B,141.277,hex_,"['B', 'La', 'Ni']",3
mp-4652,MnRh2Pb,151.048,cubic,"['Mn', 'Pb', 'Rh']",3
mp-4653,Y(SiIr)2,173.891,tet,"['Ir', 'Si', 'Y']",3
mp-4692,Dy(SiNi)2,114.571,tet,"['Dy', 'Ni', 'Si']",3
mp-4725,Nd(GePd)2,107.798,tet,"['Ge', 'Nd', 'Pd']",3
mp-4720,Si2Ni6B,211.027,hex_,"['B', 'Ni', 'Si']",3
mp-4768,Eu(SiNi)2,94.667,tet,"['Eu', 'Ni', 'Si']",3
mp-4793,U(SiPd)2,141.952,tet,"['Pd', 'Si', 'U']",3
mp-4815,Pr(SiRh)2,137.912,tet,"['Pr', 'Rh', 'Si']",3
mp-4828,HfNi2Sn,153.406,cubic,"['Hf', 'Ni', 'Sn']",3
mp-4813,NbAlNi2,181.822,cubic,"['Al', 'Nb', 'Ni']",3
mp-4771,TiAlCu2,134.483,cubic,"['Al', 'Cu', 'Ti']",3
mp-4817,CeAl5Ni2,96.912,ortho,"['Al', 'Ce', 'Ni']",3
mp-4756,ZnSnSb2,40.984,tet,"['Sb', 'Sn', 'Zn']",3
mp-4738,PrScGe,64.503,tet,"['Ge', 'Pr', 'Sc']",3
mp-4767,Ce(SiOs)2,168.404,tet,"['Ce', 'Os', 'Si']",3
mp-4743,ErTiGe,90.675,tet,"['Er', 'Ge', 'Ti']",3
mp-4785,CeAl3Pd2,108.295,hex_,"['Al', 'Ce', 'Pd']",3
mp-4732,UGa5Co,105.256,tet,"['Co', 'Ga', 'U']",3
mp-4822,Y(SiPd)2,130.582,tet,"['Pd', 'Si', 'Y']",3
mp-4836,Yb(MnSb)2,43.87,trig,"['Mn', 'Sb', 'Yb']",3
mp-4835,LaCuSi,82.111,hex_,"['Cu', 'La', 'Si']",3
mp-4881,Er(SiNi)2,122.991,tet,"['Er', 'Ni', 'Si']",3
mp-4846,MnSbRh,112.852,cubic,"['Mn', 'Rh', 'Sb']",3
mp-4865,Er(NiGe)2,122.05,tet,"['Er', 'Ge', 'Ni']",3
mp-4856,HoGa5Co,86.145,tet,"['Co', 'Ga', 'Ho']",3
mp-4854,NdScGe,65.782,tet,"['Ge', 'Nd', 'Sc']",3
mp-4901,Y2MgCu2,62.66,tet,"['Cu', 'Mg', 'Y']",3
mp-4922,MnAlNi2,158.539,cubic,"['Al', 'Mn', 'Ni']",3
mp-4903,Tm(CuSi)2,116.757,tet,"['Cu', 'Si', 'Tm']",3
mp-4920,Nd(GeRh)2,123.385,tet,"['Ge', 'Nd', 'Rh']",3
mp-4896,Sm(SiPt)2,140.382,tet,"['Pt', 'Si', 'Sm']",3
mp-4924,Pr(CuGe)2,95.907,tet,"['Cu', 'Ge', 'Pr']",3
mp-4913,LiGa2Rh,103.896,cubic,"['Ga', 'Li', 'Rh']",3
mp-4897,ScSnPd2,123.983,cubic,"['Pd', 'Sc', 'Sn']",3
mp-4889,Y(GeRh)2,132.96,tet,"['Ge', 'Rh', 'Y']",3
mp-4904,Pr(SiRu)2,130.298,tet,"['Pr', 'Ru', 'Si']",3
mp-4908,Y(CoGe)2,136.227,tet,"['Co', 'Ge', 'Y']",3
mp-4972,LuInCu2,89.584,cubic,"['Cu', 'In', 'Lu']",3
mp-4939,Dy(FeSi)2,148.31,tet,"['Dy', 'Fe', 'Si']",3
mp-4938,ScCo3B2,244.868,hex_,"['B', 'Co', 'Sc']",3
mp-4964,YSbPt,96.369,cubic,"['Pt', 'Sb', 'Y']",3
mp-4955,AlVCo2,195.177,cubic,"['Al', 'Co', 'V']",3
mp-4969,TbCoSi2,125.927,ortho,"['Co', 'Si', 'Tb']",3
mp-4936,Yb(SiPt)2,122.842,tet,"['Pt', 'Si', 'Yb']",3
mp-4982,SmBRh3,175.916,cubic,"['B', 'Rh', 'Sm']",3
mp-4954,La(SiPd)2,120.576,tet,"['La', 'Pd', 'Si']",3
mp-4985,Dy(MnSi)2,128.929,tet,"['Dy', 'Mn', 'Si']",3
mp-5015,UAlRh,130.046,hex_,"['Al', 'Rh', 'U']",3
mp-5019,YCo3B2,203.252,hex_,"['B', 'Co', 'Y']",3
mp-4999,Nd(CoGe)2,111.275,tet,"['Co', 'Ge', 'Nd']",3
mp-4990,MnSnRh2,169.635,cubic,"['Mn', 'Rh', 'Sn']",3
mp-5022,Er(SiRu)2,156.818,tet,"['Er', 'Ru', 'Si']",3
mp-5068,DyZrSb,79.781,tet,"['Dy', 'Sb', 'Zr']",3
mp-5042,YTiGe,86.156,tet,"['Ge', 'Ti', 'Y']",3
mp-5063,YAl3Ni2,110.087,hex_,"['Al', 'Ni', 'Y']",3
mp-5112,Pr(CoSi)2,120.671,tet,"['Co', 'Pr', 'Si']",3
mp-5135,Dy(CoB)2,155.789,tet,"['B', 'Co', 'Dy']",3
mp-5167,Sm(NiGe)2,101.792,tet,"['Ge', 'Ni', 'Sm']",3
mp-5176,Y(SiNi)2,127.098,tet,"['Ni', 'Si', 'Y']",3
mp-5170,NdCoSi2,119.87,ortho,"['Co', 'Nd', 'Si']",3
mp-5111,YbCuGe,57.103,hex_,"['Cu', 'Ge', 'Yb']",3
mp-5109,Y(NiGe)2,102.131,tet,"['Ge', 'Ni', 'Y']",3
mp-5173,Ce(SiAu)2,112.156,tet,"['Au', 'Ce', 'Si']",3
mp-5124,MnNi2Sb,137.829,cubic,"['Mn', 'Ni', 'Sb']",3
mp-5165,Th(SiRu)2,168.505,tet,"['Ru', 'Si', 'Th']",3
mp-5260,Ho(GeRu)2,135.733,tet,"['Ge', 'Ho', 'Ru']",3
mp-5150,HoSi2Ni,128.804,ortho,"['Ho', 'Ni', 'Si']",3
mp-5159,LiGa2Pd,83.371,cubic,"['Ga', 'Li', 'Pd']",3
mp-5221,HfAlCo2,172.038,cubic,"['Al', 'Co', 'Hf']",3
mp-5186,ScNiSn,93.391,ortho,"['Ni', 'Sc', 'Sn']",3
mp-5197,ErB2Ir3,249.809,hex_,"['B', 'Er', 'Ir']",3
mp-5149,NbAlCo2,195.157,cubic,"['Al', 'Co', 'Nb']",3
mp-5219,Ho(SiOs)2,173.944,tet,"['Ho', 'Os', 'Si']",3
mp-5200,PrBRh3,169.867,cubic,"['B', 'Pr', 'Rh']",3
mp-5239,NdSiRu,82.341,tet,"['Nd', 'Ru', 'Si']",3
mp-5129,Y(CoSi)2,133.147,tet,"['Co', 'Si', 'Y']",3
mp-5215,NdNiGe2,100.569,ortho,"['Ge', 'Nd', 'Ni']",3
mp-5284,U(CrSi)2,149.59,tet,"['Cr', 'Si', 'U']",3
mp-5288,Y(FeSi)2,147.103,tet,"['Fe', 'Si', 'Y']",3
mp-5326,Yb(CoSi)2,110.853,tet,"['Co', 'Si', 'Yb']",3
mp-5313,HoCo3B2,203.405,hex_,"['B', 'Co', 'Ho']",3
mp-5292,Ca(SiNi)2,115.307,tet,"['Ca', 'Ni', 'Si']",3
mp-5318,MnCoSb,116.415,cubic,"['Co', 'Mn', 'Sb']",3
mp-5346,Lu(CuSi)2,121.177,tet,"['Cu', 'Lu', 'Si']",3
mp-5382,Sc6Si7Ni16,159.405,cubic,"['Ni', 'Sc', 'Si']",3
mp-5353,ErCo3B2,213.346,hex_,"['B', 'Co', 'Er']",3
mp-5369,PrB2Rh3,214.536,hex_,"['B', 'Pr', 'Rh']",3
mp-5386,Er(SiRh)2,157.308,tet,"['Er', 'Rh', 'Si']",3
mp-5429,Tb(SiOs)2,170.188,tet,"['Os', 'Si', 'Tb']",3
mp-5419,LiGa2Ir,121.949,cubic,"['Ga', 'Ir', 'Li']",3
mp-5407,TiAlCo2,179.963,cubic,"['Al', 'Co', 'Ti']",3
mp-5399,Tb(FeSi)2,145.871,tet,"['Fe', 'Si', 'Tb']",3
mp-5423,Pr(MnSi)2,114.758,tet,"['Mn', 'Pr', 'Si']",3
mp-5396,MnCo2Sb,174.535,cubic,"['Co', 'Mn', 'Sb']",3
mp-5410,SmCo3B2,197.382,hex_,"['B', 'Co', 'Sm']",3
mp-5400,Th(CrSi)2,134.222,tet,"['Cr', 'Si', 'Th']",3
mp-5452,Ce(CuSi)2,113.036,tet,"['Ce', 'Cu', 'Si']",3
mp-5438,TmBRh3,186.37,cubic,"['B', 'Rh', 'Tm']",3
mp-5486,Ca(CuSi)2,97.787,tet,"['Ca', 'Cu', 'Si']",3
mp-5451,Er(FeGe)2,134.12,tet,"['Er', 'Fe', 'Ge']",3
mp-5491,MnAlAu2,121.118,cubic,"['Al', 'Au', 'Mn']",3
mp-5436,FeCo2Si,200.083,cubic,"['Co', 'Fe', 'Si']",3
mp-5526,La(CoSi)2,117.558,tet,"['Co', 'La', 'Si']",3
mp-5519,HoGeAu,93.299,hex_,"['Au', 'Ge', 'Ho']",3
mp-5508,Th(SiPd)2,141.173,tet,"['Pd', 'Si', 'Th']",3
mp-5493,PrSi2Ni,106.474,ortho,"['Ni', 'Pr', 'Si']",3
mp-5497,Er(CoGe)2,134.9,tet,"['Co', 'Er', 'Ge']",3
mp-5544,U(Al2Cr)4,182.023,tet,"['Al', 'Cr', 'U']",3
mp-5549,MgSnAu,65.619,cubic,"['Au', 'Mg', 'Sn']",3
mp-5556,U(SiRh)2,162.197,tet,"['Rh', 'Si', 'U']",3
mp-5538,YSnPd2,107.794,cubic,"['Pd', 'Sn', 'Y']",3
mp-5578,LuB2Ru3,227.908,hex_,"['B', 'Lu', 'Ru']",3
mp-5529,MnFe2Si,237.181,cubic,"['Fe', 'Mn', 'Si']",3
mp-5577,Ce(GeRh)2,129.851,tet,"['Ce', 'Ge', 'Rh']",3
mp-5590,YMgGa,59.971,hex_,"['Ga', 'Mg', 'Y']",3
mp-5541,ZrVSi,156.335,tet,"['Si', 'V', 'Zr']",3
mp-5564,Pr(AgGe)2,81.263,tet,"['Ag', 'Ge', 'Pr']",3
mp-5591,U(NiGe)2,187.564,tet,"['Ge', 'Ni', 'U']",3
mp-5627,Pr(FeSi)2,114.059,tet,"['Fe', 'Pr', 'Si']",3
mp-5605,Ce(SiAg)2,90.121,tet,"['Ag', 'Ce', 'Si']",3
mp-5620,TmB2Ru3,225.91,hex_,"['B', 'Ru', 'Tm']",3
mp-5688,Er(FeSi)2,132.768,tet,"['Er', 'Fe', 'Si']",3
mp-5723,ZrAlNi,130.593,hex_,"['Al', 'Ni', 'Zr']",3
mp-5714,TmCo3B2,210.234,hex_,"['B', 'Co', 'Tm']",3
mp-5676,MnSbPt,110.879,cubic,"['Mn', 'Pt', 'Sb']",3
mp-5720,Ho(SiRu)2,159.103,tet,"['Ho', 'Ru', 'Si']",3
mp-5729,YAgSn,71.171,hex_,"['Ag', 'Sn', 'Y']",3
mp-5748,HfAlNi2,160.645,cubic,"['Al', 'Hf', 'Ni']",3
mp-5752,Tb(SiIr)2,175.73,tet,"['Ir', 'Si', 'Tb']",3
mp-5757,CeB2Rh3,205.713,hex_,"['B', 'Ce', 'Rh']",3
mp-5778,AlVFe2,220.899,cubic,"['Al', 'Fe', 'V']",3
mp-5835,Ho(CoSi)2,135.687,tet,"['Co', 'Ho', 'Si']",3
mp-5819,Pr(NiGe)2,116.144,tet,"['Ge', 'Ni', 'Pr']",3
mp-5852,Pr(SiOs)2,146.212,tet,"['Os', 'Pr', 'Si']",3
mp-5866,MnCuSb,75.954,cubic,"['Cu', 'Mn', 'Sb']",3
mp-5848,ErZrSb,80.18,tet,"['Er', 'Sb', 'Zr']",3
mp-5921,TaAlNi2,192.409,cubic,"['Al', 'Ni', 'Ta']",3
mp-5948,Th(CuSi)2,133.026,tet,"['Cu', 'Si', 'Th']",3
mp-5916,Yb(SiNi)2,106.765,tet,"['Ni', 'Si', 'Yb']",3
mp-5944,MnSbAu,77.433,cubic,"['Au', 'Mn', 'Sb']",3
mp-5910,CaCuSb,52.044,hex_,"['Ca', 'Cu', 'Sb']",3
mp-5934,Yb(CuSi)2,98.953,tet,"['Cu', 'Si', 'Yb']",3
mp-5951,CeMnNi4,155.95,cubic,"['Ce', 'Mn', 'Ni']",3
mp-5971,YBPt2,159.168,hex_,"['B', 'Pt', 'Y']",3
mp-5967,TiCoSb,141.018,cubic,"['Co', 'Sb', 'Ti']",3
mp-5983,Tm(CoGe)2,131.945,tet,"['Co', 'Ge', 'Tm']",3
mp-5976,Dy(CoSi)2,120.084,tet,"['Co', 'Dy', 'Si']",3
mp-5984,Y(BRh)4,229.147,tet,"['B', 'Rh', 'Y']",3
mp-6912,Mn2Sb,62.221,hex_,"['Mn', 'Sb']",2
mp-6908,YMgZn,52.989,hex_,"['Mg', 'Y', 'Zn']",3
mp-6919,ScSnAu,81.571,hex_,"['Au', 'Sc', 'Sn']",3
mp-6939,Sr(BIr)2,165.802,ortho,"['B', 'Ir', 'Sr']",3
mp-6938,ZnRh,171.239,cubic,"['Rh', 'Zn']",2
mp-6917,TmAgSn,73.521,hex_,"['Ag', 'Sn', 'Tm']",3
mp-6961,Sr(SbPd)2,69.54,tet,"['Pd', 'Sb', 'Sr']",3
mp-6963,Ba(SbPd)2,63.981,tet,"['Ba', 'Pd', 'Sb']",3
mp-6969,Sc(CuSi)2,124.705,tet,"['Cu', 'Sc', 'Si']",3
mp-7066,ScNiGe,124.163,ortho,"['Ge', 'Ni', 'Sc']",3
mp-7099,NdB2Ru3,214.904,hex_,"['B', 'Nd', 'Ru']",3
mp-7083,LaSi,65.047,ortho,"['La', 'Si']",2
mp-7093,HoAgGe,78.153,hex_,"['Ag', 'Ge', 'Ho']",3
mp-7092,TiSi,145.819,ortho,"['Si', 'Ti']",2
mp-7186,NdAl3Ni2,105.597,hex_,"['Al', 'Nd', 'Ni']",3
mp-7187,TiAlNi2,164.644,cubic,"['Al', 'Ni', 'Ti']",3
mp-7188,Al2Os,190.012,tet,"['Al', 'Os']",2
mp-7173,ScSbPt,112.645,cubic,"['Pt', 'Sb', 'Sc']",3
mp-7189,AlPd,149.85,cubic,"['Al', 'Pd']",2
mp-7192,Sc2Sb,72.039,tet,"['Sb', 'Sc']",2
mp-7247,CeZn3Cu2,88.31,hex_,"['Ce', 'Cu', 'Zn']",3
mp-7229,B5Mo2,244.031,trig,"['B', 'Mo']",2
mp-7243,LiSnPd2,108.005,cubic,"['Li', 'Pd', 'Sn']",3
mp-7226,V3Ni,202.988,cubic,"['Ni', 'V']",2
mp-7250,Nb6Co7,220.75,trig,"['Co', 'Nb']",2
mp-7363,Sr(ZnGe)2,53.367,tet,"['Ge', 'Sr', 'Zn']",3
mp-7283,LaB4,170.08,tet,"['B', 'La']",2
mp-7343,Y3Pt,55.615,ortho,"['Pt', 'Y']",2
mp-7350,Li(YSi)2,67.911,tet,"['Li', 'Si', 'Y']",3
mp-7303,ErCd3,57.028,ortho,"['Cd', 'Er']",2
mp-7361,Sr(CoGe)2,71.077,tet,"['Co', 'Ge', 'Sr']",3
mp-7285,HfNi3,176.825,trig,"['Hf', 'Ni']",2
mp-7349,Ba(BRh)2,83.444,tet,"['B', 'Ba', 'Rh']",3
mp-7364,Ca(SiAu)2,93.089,tet,"['Au', 'Ca', 'Si']",3
mp-7365,Sr(SiAu)2,86.085,tet,"['Au', 'Si', 'Sr']",3
mp-7366,Sr(AgSn)2,49.71,tet,"['Ag', 'Sn', 'Sr']",3
mp-7429,Ca(ZnSb)2,43.544,trig,"['Ca', 'Sb', 'Zn']",3
mp-7432,Sr(CdSb)2,37.561,trig,"['Cd', 'Sb', 'Sr']",3
mp-7430,Ca(CdSb)2,39.354,trig,"['Ca', 'Cd', 'Sb']",3
mp-7438,KZnSb,24.441,hex_,"['K', 'Sb', 'Zn']",3
mp-7431,Sr(ZnSb)2,42.07,trig,"['Sb', 'Sr', 'Zn']",3
mp-7424,BPd2,173.199,ortho,"['B', 'Pd']",2
mp-7473,LiCu2Si,105.396,cubic,"['Cu', 'Li', 'Si']",3
mp-7506,Cr5Si3,224.113,tet,"['Cr', 'Si']",2
mp-7544,ZrSiRu,191.197,hex_,"['Ru', 'Si', 'Zr']",3
mp-7576,CrSi,183.655,cubic,"['Cr', 'Si']",2
mp-7559,YNi4B,148.286,hex_,"['B', 'Ni', 'Y']",3
mp-7558,TaGe2,148.824,hex_,"['Ge', 'Ta']",2
mp-7574,AlBMo,211.148,ortho,"['Al', 'B', 'Mo']",3
mp-7565,SbRu,145.517,ortho,"['Ru', 'Sb']",2
mp-7573,Co(BW)2,335.374,ortho,"['B', 'Co', 'W']",3
mp-7577,CoSi,226.984,cubic,"['Co', 'Si']",2
mp-7600,Th(FeSi)2,146.711,tet,"['Fe', 'Si', 'Th']",3
mp-7643,K2AgSb,17.264,ortho,"['Ag', 'K', 'Sb']",3
mp-7692,Al(CrB)2,227.31,ortho,"['Al', 'B', 'Cr']",3
mp-7707,Zr(SiNi)2,179.797,tet,"['Ni', 'Si', 'Zr']",3
mp-7753,MgPd3,128.765,cubic,"['Mg', 'Pd']",2
mp-7754,Si2Ru,173.191,tet,"['Ru', 'Si']",2
mp-7804,HfCo3B2,253.383,hex_,"['B', 'Co', 'Hf']",3
mp-7829,MnNbSi,198.194,hex_,"['Mn', 'Nb', 'Si']",3
mp-7822,Sc5Si3,87.764,hex_,"['Sc', 'Si']",2
mp-7821,VSb,91.597,hex_,"['Sb', 'V']",2
mp-7832,BW,341.8,tet,"['B', 'W']",2
mp-7857,TiB,207.405,ortho,"['B', 'Ti']",2
mp-7878,Ca(AgGe)2,64.213,tet,"['Ag', 'Ca', 'Ge']",3
mp-7882,Ba(AgSn)2,47.006,tet,"['Ag', 'Ba', 'Sn']",3
mp-7879,Sr(AgGe)2,59.767,tet,"['Ag', 'Ge', 'Sr']",3
mp-7877,Sr(CuSi)2,86.566,tet,"['Cu', 'Si', 'Sr']",3
mp-7892,Mn2AlB2,199.942,ortho,"['Al', 'B', 'Mn']",3
mp-7881,Sr(CdGe)2,46.529,tet,"['Cd', 'Ge', 'Sr']",3
mp-7880,Sr(SiAg)2,71.734,tet,"['Ag', 'Si', 'Sr']",3
mp-11515,NbRh,219.994,ortho,"['Nb', 'Rh']",2
mp-11503,MnZn,91.942,cubic,"['Mn', 'Zn']",2
mp-11514,NbPt2,241.924,ortho,"['Nb', 'Pt']",2
mp-11504,MnZn3,80.961,cubic,"['Mn', 'Zn']",2
mp-11511,LaAlGe,70.446,tet,"['Al', 'Ge', 'La']",3
mp-11507,Ni4Mo,209.68,tet,"['Mo', 'Ni']",2
mp-11506,Ni3Mo,214.444,ortho,"['Mo', 'Ni']",2
mp-11513,NbNi3,197.229,tet,"['Nb', 'Ni']",2
mp-11516,NbRu,228.567,cubic,"['Nb', 'Ru']",2
mp-11517,NbRu3,254.366,cubic,"['Nb', 'Ru']",2
mp-11512,LiAl2Ir,135.916,cubic,"['Al', 'Ir', 'Li']",3
mp-11552,TiPt,185.077,cubic,"['Pt', 'Ti']",2
mp-11523,Ni3Sn,163.22,cubic,"['Ni', 'Sn']",2
mp-11521,ScNi,106.024,cubic,"['Ni', 'Sc']",2
mp-11541,ZrOs,208.008,cubic,"['Os', 'Zr']",2
mp-11539,SmAl3Pd2,111.237,hex_,"['Al', 'Pd', 'Sm']",3
mp-11522,Ni3Sn,166.201,cubic,"['Ni', 'Sn']",2
mp-11520,YNiSb,88.707,cubic,"['Ni', 'Sb', 'Y']",3
mp-11536,NpRh3,215.446,cubic,"['Np', 'Rh']",2
mp-11553,TlPt,62.299,hex_,"['Pt', 'Tl']",2
mp-11531,VNi2,229.507,ortho,"['Ni', 'V']",2
mp-11550,Sc2Pt,90.609,ortho,"['Pt', 'Sc']",2
mp-11519,NiSnRh2,180.244,cubic,"['Ni', 'Rh', 'Sn']",3
mp-11533,ZrZnNi4,162.623,cubic,"['Ni', 'Zn', 'Zr']",3
mp-11554,ZrPt,165.913,cubic,"['Pt', 'Zr']",2
mp-11526,TmNi5,155.253,hex_,"['Ni', 'Tm']",2
mp-11537,NbAlRu2,230.476,cubic,"['Al', 'Nb', 'Ru']",3
mp-11546,TiPd,153.552,cubic,"['Pd', 'Ti']",2
mp-11547,YTlPd,81.983,hex_,"['Pd', 'Tl', 'Y']",3
mp-11549,VPd2,192.283,ortho,"['Pd', 'V']",2
mp-11561,TbRh,109.058,cubic,"['Rh', 'Tb']",2
mp-11564,TmRh,118.772,cubic,"['Rh', 'Tm']",2
mp-11563,TiRh,187.05,cubic,"['Rh', 'Ti']",2
mp-11593,CeB2Ir3,243.781,hex_,"['B', 'Ce', 'Ir']",3
mp-11566,ScZn,75.344,cubic,"['Sc', 'Zn']",2
mp-11572,TaTc,257.672,cubic,"['Ta', 'Tc']",2
mp-11573,TiTc,204.076,cubic,"['Tc', 'Ti']",2
mp-11565,YRh5,178.749,hex_,"['Rh', 'Y']",2
mp-11571,YSn3,57.293,cubic,"['Sn', 'Y']",2
mp-11567,ScZn12,81.144,tet,"['Sc', 'Zn']",2
mp-11557,ScRe2,226.157,hex_,"['Re', 'Sc']",2
mp-11560,TiSiRu,203.131,ortho,"['Ru', 'Si', 'Ti']",3
mp-11577,YbZn,27.526,cubic,"['Yb', 'Zn']",2
mp-11562,TbRh5,179.088,hex_,"['Rh', 'Tb']",2
mp-11578,VZn3,117.948,cubic,"['V', 'Zn']",2
mp-11596,PrBPt3,167.556,tet,"['B', 'Pr', 'Pt']",3
mp-11615,TmMnGe,97.514,hex_,"['Ge', 'Mn', 'Tm']",3
mp-11597,NdBPt3,170.929,tet,"['B', 'Nd', 'Pt']",3
mp-11610,PrCo4B,152.622,hex_,"['B', 'Co', 'Pr']",3
mp-11620,ZnNi3Sb2,93.503,trig,"['Ni', 'Sb', 'Zn']",3
mp-11621,ZnNiSb,96.917,cubic,"['Ni', 'Sb', 'Zn']",3
mp-11667,Nd2(Zn2Ge)3,75.88,hex_,"['Ge', 'Nd', 'Zn']",3
mp-11594,PrB2Ir3,231.473,hex_,"['B', 'Ir', 'Pr']",3
mp-11697,TaSb2,101.369,mono,"['Sb', 'Ta']",2
mp-11700,BaCuSb,43.743,hex_,"['Ba', 'Cu', 'Sb']",3
mp-11755,Lu6Sb2Mo,64.762,hex_,"['Lu', 'Mo', 'Sb']",3
mp-11750,Ti6Si2B,149.647,hex_,"['B', 'Si', 'Ti']",3
mp-11818,BaZnGe,39.873,hex_,"['Ba', 'Ge', 'Zn']",3
mp-11808,ScNi4Sn,140.435,cubic,"['Ni', 'Sc', 'Sn']",3
mp-11809,TiAl2,109.309,ortho,"['Al', 'Ti']",2
mp-11833,UCuGe,92.884,hex_,"['Cu', 'Ge', 'U']",3
mp-11819,BaSnHg,30.976,hex_,"['Ba', 'Hg', 'Sn']",3
mp-11826,CaPd5,115.09,hex_,"['Ca', 'Pd']",2
mp-11841,CeAg,39.055,tet,"['Ag', 'Ce']",2
mp-11836,ErSbPd,90.514,cubic,"['Er', 'Pd', 'Sb']",3
mp-11834,CuNiSb2,81.671,trig,"['Cu', 'Ni', 'Sb']",3
mp-11816,BaCdGe,34.647,hex_,"['Ba', 'Cd', 'Ge']",3
mp-11807,LiPt,113.442,hex_,"['Li', 'Pt']",2
mp-11869,HfSnPd,123.996,cubic,"['Hf', 'Pd', 'Sn']",3
mp-11971,HoSnRh,108.644,hex_,"['Ho', 'Rh', 'Sn']",3
mp-11870,Hg2Rh,88.269,tet,"['Hg', 'Rh']",2
mp-11879,BaNiSn3,46.496,tet,"['Ba', 'Ni', 'Sn']",3
mp-11883,MgIr2,197.34,hex_,"['Ir', 'Mg']",2
mp-11959,CaSn2Rh,66.913,ortho,"['Ca', 'Rh', 'Sn']",3
mp-11964,Ce2CdPt2,80.182,tet,"['Cd', 'Ce', 'Pt']",3
mp-11957,CaSn2Ir,75.338,ortho,"['Ca', 'Ir', 'Sn']",3
